日付S,場 R,馬番,馬名S,馬ID,性別,斤量,騎手,調教師,馬体重,馬体重増減,芝・ダ,距離,クラス,日付,開催,Ｒ,頭数
2026.6.27,福4,2,ブラックバラード,,セ,60.0,伴,美浦嘉藤,452.0,-6.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,
2026.6.27,福4,3,ミレニアムヒロイン,,牝,58.0,草野,美浦池上,462.0,0.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,
2026.6.27,福4,4,ゴールドブリーズ,,牡,57.0,▲水沼,美浦深山,510.0,-2.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,
2026.6.27,福4,5,シャンドゥレール,,セ,57.0,▲坂口,美浦手塚徳,496.0,-4.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,
2026.6.27,福4,6,コンバスチョン,,セ,60.0,森一,美浦伊藤圭,500.0,0.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,
2026.6.27,福4,7,ウォーターリーダー,,牡,60.0,高田,栗東藤野,454.0,2.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,
2026.6.27,福4,8,ヴェールランス,,牡,60.0,五十嵐,美浦田村,450.0,-4.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,
2026.6.27,福4,9,アメリカンピース,,セ,60.0,小坂,栗東東田,460.0,-2.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,
2026.6.27,福4,10,ローンウルフ,,牡,60.0,大江圭,美浦武市,484.0,0.0,障,2750,３歳以上障害ＯＰ(OP),260627,1福1,4,
2026.6.27,福5,1,エバーメテオ,,牡,55.0,津村,美浦和田郎,440.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,2,エニシングゴース,,牡,55.0,石橋脩,美浦和田雄,476.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,3,アンムート,,牝,55.0,坂井,栗東奥村豊,426.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,4,アイデアルカット,,牡,55.0,嶋田,美浦手塚徳,432.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,5,スウィット,,牡,55.0,木幡巧,美浦牧,458.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,6,エーアイクワイ,,牡,55.0,石川,美浦相沢,478.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,7,シャインフォード,,牡,55.0,武藤,美浦武藤,442.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,8,ブラックナザレ,,牡,55.0,小崎,美浦佐藤吉,470.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,9,ショウナンハーヴェ,,牡,55.0,ゴンサルベ,美浦中舘,434.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,10,モーモーゼロ,,牡,52.0,▲石田,美浦石栗,458.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福5,11,セイウントレジャ,,牡,55.0,野中,美浦杉浦,452.0,0.0,芝,1200,２歳新馬,260627,1福1,5,
2026.6.27,福6,1,レオライジング,,牝,55.0,原,美浦杉浦,468.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福6,2,エランヴィータ,,牡,55.0,三浦,美浦柄崎,502.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福6,3,ラヴァブルロマン,,牝,55.0,菊沢,美浦伊藤圭,444.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福6,4,パレスラン,,牡,55.0,石川,美浦手塚久,452.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福6,5,エコロメジャー,,牡,55.0,戸崎圭,栗東牧浦,460.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福6,6,オルッス,,牡,55.0,嶋田,美浦伊坂,432.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福6,7,セイウンガジュマル,,牡,55.0,木幡巧,美浦牧,540.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福6,8,ソラティオ,,牝,55.0,柴田大,美浦粕谷,414.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福6,9,ムーンベリル,,牝,55.0,坂井,栗東西村,466.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福6,10,マリノエスプレッソ,,牝,55.0,横山典,美浦村田,426.0,0.0,ダ,1150,２歳新馬,260627,1福1,6,
2026.6.27,福7,1,アースヴィンチ,,牝,55.0,丸山,美浦蛯名正,460.0,8.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,2,モーブプリエール,,牝,55.0,原,美浦鈴木慎,430.0,-2.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,3,アッパーウォーター,,牝,55.0,坂井,美浦千葉,416.0,-2.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,4,グレイスルーラー,,牝,52.0,▲佐藤,美浦尾形,452.0,-6.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,5,エバーシャンティ,,牝,55.0,戸崎圭,美浦久保田,428.0,-6.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,6,イバラヒメ,,牝,52.0,▲石田,美浦新開,442.0,8.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,7,ラグアイリータ,,牝,55.0,津村,美浦岩戸,422.0,-10.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,8,フォセットジェンヌ,,牝,55.0,ゴンサルベ,美浦和田勇,422.0,10.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,9,ミダレセツゲツカ,,牝,52.0,▲上里,美浦清水英,392.0,-8.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,10,ウインスフェーン,,牝,55.0,松岡,美浦畠山,424.0,-2.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,11,レイナデルアイレ,,牝,55.0,嶋田,美浦矢嶋,436.0,2.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,12,セルレーヴ,,牝,55.0,北村宏,美浦室井,484.0,14.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,13,エリオステモン,,牝,55.0,武藤,美浦柄崎,410.0,0.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,14,フロリメル,,牝,55.0,小崎,美浦加藤征,470.0,0.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,15,ラングロワブリッジ,,牝,55.0,吉田豊,美浦戸田,490.0,0.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福7,16,ポポラヴィスタ,,牝,52.0,▲石神道,美浦鈴木慎,420.0,2.0,芝,1800,３歳未勝利,260627,1福1,7,
2026.6.27,福8,1,ベイツリー,,牡,57.0,横山典,美浦村田,398.0,6.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,2,ウインマニフィーク,,牡,57.0,戸崎圭,美浦鈴木慎,466.0,0.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,3,モロノディアマンテ,,牡,57.0,木幡巧,美浦田中勝,424.0,2.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,4,シーサンタナ,,セ,57.0,嶋田,美浦手塚久,414.0,-6.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,5,ホープフルワールド,,牡,57.0,北村宏,美浦伊藤大,450.0,2.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,6,テンノルーキー,,牡,57.0,杉原,美浦田村,432.0,-4.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,7,コールリッジ,,牡,57.0,荻野極,美浦林,446.0,2.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,8,サトノリアファル,,牡,57.0,菊沢,美浦古賀慎,520.0,-4.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,9,クリスタルドレス,,牝,55.0,江田照,美浦高橋文,428.0,-4.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,10,マイネルオラクル,,牡,54.0,▲石神道,美浦尾関,488.0,-6.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,11,シンショク,,牡,57.0,田辺,美浦尾形,476.0,0.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,12,コスモアミュレット,,牡,57.0,ゴンサルベ,美浦加藤士,490.0,-2.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,13,ベアダイヤモンド,,牡,57.0,津村,美浦松尾,456.0,-10.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,14,オートカリテ,,牝,55.0,石橋脩,美浦牧,516.0,0.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,15,サツキジュエル,,牝,55.0,丸田,美浦石栗,434.0,8.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福8,16,マイチバイ,,牝,52.0,▲佐藤,美浦堀内,436.0,2.0,芝,2000,３歳未勝利,260627,1福1,8,
2026.6.27,福9,1,ゲクウ,,牡,58.0,菅原隆,美浦小手川,490.0,-2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,2,カワキタマナレア,,牝,56.0,田辺,栗東杉山佳,420.0,2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,3,ゴルトリッチ,,牡,58.0,菊沢,栗東牧浦,492.0,-22.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,4,タケルハーロック,,牡,58.0,石田,栗東高柳大,498.0,0.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,5,イノキ,,牡,58.0,丸山,美浦岩戸,502.0,2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,6,エコロシード,,牡,55.0,ゴンサルベ,美浦堀,550.0,6.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,7,ケブランリ,,牡,55.0,荻野極,美浦加藤士,500.0,0.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,8,オセアエクスプレス,,牡,58.0,三浦,美浦菊川,490.0,0.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,9,アメリカンチケット,,セ,58.0,小崎,栗東藤原,490.0,4.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,10,ヒラボクカレラ,,牡,58.0,坂井,栗東奥村豊,464.0,6.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,11,グラスブランシュ,,牝,56.0,杉原,美浦松山,480.0,14.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,12,タッカージーティー,,牝,56.0,横山典,美浦鈴木伸,482.0,2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,13,サードウインド,,牝,56.0,武藤,美浦西田,456.0,4.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,14,モリノセピア,,牡,58.0,津村,美浦鈴木伸,494.0,2.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,15,ルクスレイモンド,,牡,55.0,戸崎圭,美浦上原佑,488.0,0.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福9,16,シアター,,牝,56.0,原,栗東茶木,456.0,6.0,ダ,1150,さくらんぼ特別(2勝クラス),260627,1福1,9,
2026.6.27,福10,1,ハイクオリティ,,牡,58.0,ゴンサルベ,栗東今野,474.0,-2.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,2,ラストレガシー,,牡,58.0,田辺,美浦手塚久,478.0,-10.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,3,リフレックス,,牡,55.0,三浦,美浦金成,466.0,-8.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,4,ホウオウフロイト,,牡,58.0,杉原,美浦加藤和,438.0,-2.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,5,ショウナンヤッホー,,牡,58.0,津村,美浦栗田,486.0,-10.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,6,コックピットサイト,,牡,55.0,荻野極,美浦鹿戸,486.0,2.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,7,コスモマルーン,,牝,56.0,菊沢,美浦秋本,476.0,-4.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,8,ゲンパチルーナ,,牝,56.0,武藤,美浦西田,452.0,6.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,9,ドゥマーヴェリック,,牡,58.0,戸崎圭,美浦大竹,464.0,-2.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,10,ルクスメンデス,,牡,58.0,小崎,栗東小崎,484.0,0.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福10,11,オーケーマヒナ,,牝,56.0,石川,美浦相沢,468.0,10.0,ダ,1700,いわき特別(2勝クラス),260627,1福1,10,
2026.6.27,福11,1,テーオーダグラス,,牡,58.0,横山典,栗東須貝,482.0,-2.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,
2026.6.27,福11,2,ノーランサンライズ,,牝,56.0,菊沢,栗東佐藤悠,502.0,0.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,
2026.6.27,福11,3,ハニーコム,,牝,56.0,戸崎圭,美浦蛯名正,438.0,4.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,
2026.6.27,福11,4,マリアイリダータ,,牝,56.0,坂井,美浦田中博,454.0,0.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,
2026.6.27,福11,5,ホウオウスーペリア,,牡,58.0,津村,栗東吉岡,496.0,6.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,
2026.6.27,福11,6,ホルトバージ,,牡,58.0,石川,栗東柴田,478.0,-6.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,
2026.6.27,福11,7,リーティアコナル,,牡,58.0,小崎,栗東高橋一,484.0,-2.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,
2026.6.27,福11,8,フィオレストラーダ,,牝,56.0,荻野極,栗東杉山晴,458.0,-10.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,
2026.6.27,福11,9,アマイ,,牝,56.0,原,美浦伊藤大,470.0,2.0,芝,2000,バーデンバーデンＣ(3勝クラス),260627,1福1,11,
2026.6.27,福12,1,オレイア,,牝,53.0,▲佐藤,美浦加藤和,396.0,10.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,2,ルシェロアズーリ,,牝,56.0,津村,美浦鈴木伸,438.0,-2.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,3,クリノゴッホ,,セ,58.0,原,美浦新開,456.0,-8.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,4,テルケンレンスキー,,牡,55.0,木幡初,美浦竹内,476.0,-4.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,5,テンプーシャオン,,牡,58.0,ゴンサルベ,美浦和田勇,436.0,-10.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,6,デアリングエア,,牝,56.0,菊沢,美浦菊沢,462.0,0.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,7,ラブリーガール,,牝,56.0,吉田豊,美浦勢司,452.0,2.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,8,ココボロ,,牝,56.0,嶋田,美浦松山,512.0,-14.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,9,サムハラ,,牡,52.0,▲石田,美浦新開,450.0,4.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,10,ジェイエルライナー,,牝,56.0,小林脩,美浦青木,452.0,-10.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,11,エバーラスト,,牡,52.0,▲石神道,美浦和田郎,500.0,12.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,12,ビッグフラワー,,牡,58.0,小崎,美浦加藤征,484.0,-2.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,13,ステートオブロック,,牡,58.0,丸山,美浦松尾,488.0,9.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,14,ルクスコロン,,牝,56.0,石川,美浦堀内,438.0,8.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,15,ファインサマーデイ,,牡,55.0,三浦,美浦高柳瑞,448.0,0.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,福12,16,コックオーヴァン,,牝,53.0,松岡,美浦伊藤伸,450.0,-2.0,芝,1200,３歳以上１勝クラス,260627,1福1,12,
2026.6.27,小1,1,シスキンブルーム,,牝,55.0,団野,栗東斉藤崇,454.0,-6.0,芝,1200,２歳未勝利,260627,1小1,1,
2026.6.27,小1,2,スマートメモリー,,牝,55.0,吉村,栗東石坂,428.0,0.0,芝,1200,２歳未勝利,260627,1小1,1,
2026.6.27,小1,3,ペプチドニンバス,,牡,55.0,富田,栗東武英,452.0,-8.0,芝,1200,２歳未勝利,260627,1小1,1,
2026.6.27,小1,4,イザベル,,牝,55.0,松若,栗東藤野,424.0,-6.0,芝,1200,２歳未勝利,260627,1小1,1,
2026.6.27,小1,5,クリコキアナ,,牝,55.0,国分恭,栗東谷,454.0,-4.0,芝,1200,２歳未勝利,260627,1小1,1,
2026.6.27,小1,6,ニドヅケキンシ,,牡,53.0,◇今村,栗東佐藤悠,482.0,-4.0,芝,1200,２歳未勝利,260627,1小1,1,
2026.6.27,小2,1,クリコファルコン,,牡,57.0,菱田,栗東谷,458.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,2,ヴォーゲ,,牡,57.0,田口,栗東森田,418.0,-14.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,3,メイショウマドンナ,,牝,52.0,▲森田,栗東荒川,474.0,-4.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,4,モズエムブイピー,,牡,57.0,西村淳,栗東矢作,538.0,-12.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,5,メイショウテンジン,,牡,57.0,松山,栗東高橋亮,482.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,6,サンライズキース,,牡,57.0,川須,栗東羽月,502.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,7,アルムアポジェ,,牝,55.0,秋山稔,栗東北出,472.0,-6.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,8,モズタイシソウシ,,牡,57.0,藤懸,栗東平田,466.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,9,メイワキラリ,,牡,57.0,鮫島良,栗東河嶋,466.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,10,ジャスパーブレイズ,,牡,57.0,川田,栗東森秀,502.0,4.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,11,ショーライトイヤー,,牡,57.0,太宰,栗東石橋,474.0,-6.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,12,マユナイト,,牝,55.0,幸,栗東高橋康,406.0,2.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,13,コパノルーカス,,牡,57.0,Ｍデムーロ,栗東梅田,480.0,-16.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小2,14,スマッシング,,牝,53.0,△田山,栗東佐藤悠,462.0,-2.0,ダ,1000,３歳未勝利,260627,1小1,2,
2026.6.27,小3,1,エイシンミスリル,,牝,55.0,幸,栗東大久保,434.0,4.0,芝,1800,３歳未勝利,260627,1小1,3,
